Risk,Return,SharpeRatio,Weights_1,Weights_2,Weights_3,Weights_4,Weights_5,Weights_6,Weights_7,Weights_8,Weights_9,Weights_10,Weights_11,Weights_12
0.0130574444119003,0.000802799297394428,0.0231897826130864,0.065089223638846,0.0198495063245065,0.105243706865693,0.281115771234621,0.0129237344153798,0.045614381427388,0.00495705248564829,0.0843474444425893,0.00402626369675772,0.168915907499874,0.0227742864404745,0.185142721528222
0.0124767164695142,0.000870392938381411,0.029686732024923,0.0164527412917805,0.0317255913491504,0.0805244478216224,0.0731394576821477,0.0910392245437446,0.0961378343392283,0.127880220875635,0.120844651437511,0.133088640817742,0.0117667061339503,0.10472834529919,0.112672138408298
0.010915735034321,0.000686413482353097,0.0170775015852785,0.104445643347775,0.0702176628388342,0.137976372361434,0.054767007094029,0.0565383362484149,0.120425514757959,0.0176405797031692,0.00704484673345723,0.123829062680807,0.0901149072024806,0.078261894316983,0.138738172714657
0.012001455039,0.00077708632456886,0.0230877275854002,0.0402719326850453,0.0954008034403555,0.0915497024371941,0.137659969549739,0.0364620932591608,0.0640171895967124,0.0765940682564492,0.0440264615479149,0.141835124525489,0.0664664744511635,0.101151047814128,0.104565132436649
0.0112115289468747,0.000735805980964044,0.0210324552593495,0.0716896802533648,0.00795594004542243,0.0941325991625599,0.0851997794760513,0.143482128087845,0.107635631986432,0.158410905171657,0.0756589571028578,0.13856080459116,0.0173141183989135,0.00349801020421824,0.0964614455195183
0.0125281829430207,0.000839628568728084,0.0271091642158121,0.156393814327422,0.0418121036494487,0.0895366329192784,0.102311582788149,0.164373662050185,0.0603261973474347,0.0624209075996909,0.113655134482843,0.124095124885551,0.0215653926673211,0.0599969738719149,0.00351247341076108
0.0116584963371191,0.000752398596395387,0.0216493267310797,0.106219220845716,0.132454023099628,0.0475526047441112,0.145501975171558,0.115749962910645,0.142938753739803,0.0145241830079924,0.0696940737742853,0.0519127893254842,0.0177113400482119,0.0983123802941197,0.0574286930384458
0.0126851407120296,0.000851678756774669,0.0277236780228353,0.00474812715849786,0.0884468255889797,0.0436021473890986,0.0956359988073588,0.0558598261104133,0.0931441890600606,0.0421285424539834,0.128476661906068,0.07240274319799,0.136275900349676,0.122765305080441,0.116513732897432
0.0123408325548262,0.000761763200837742,0.0212111459802097,0.107341078282835,0.134369329290432,0.12860707480479,0.0802601825067457,0.151260600398674,0.054258483483505,0.00615083021736237,0.0301632357719827,0.0529262483219825,0.134031582945201,0.103300689850582,0.0173306641259088
0.0102545680561977,0.000640053742405632,0.0136576930045324,0.0165645310977068,0.107710265704145,0.0020924423094033,0.0927398602690228,0.0739368779973326,0.115253952446522,0.0563685875526925,0.0399056345665001,0.162268433419052,0.145390202525665,0.0543719190564365,0.133397293055522
0.0125581841393273,0.000789668130085605,0.0230660839872923,0.133196473449491,0.129623210859818,0.136976391358323,0.128287188727344,0.0901685098117222,0.0368274948584617,0.0142430680344969,0.0317936090069406,0.112432756452418,0.0449298772160688,0.103697090545928,0.0378243296789872
0.0130338785512903,0.000883647662842189,0.0294346507321267,0.0142618506841476,0.0140155883215364,0.0335591609954039,0.142539310487618,0.100488380353606,0.100602435386571,0.123763625365817,0.0876136718725621,0.0952236528137727,0.0442473415681941,0.157910095302285,0.0857748868484874
0.0127210765740184,0.00081721854273928,0.024936454150993,0.0514403798768676,0.115864372747804,0.161387975192403,0.158339894879917,0.0080407178622234,0.0665728239867097,0.01090553977999,0.057853968848238,0.146719580982734,0.0106475871976844,0.125227050968162,0.0870001076772666
0.0131214930924331,0.000854315720456889,0.0270026983942259,0.0386220697444438,0.101713225689059,0.137378392089363,0.142843915800598,0.009073759122392,0.0522491951006121,0.126273749944212,0.107731465870348,0.0484501085690776,0.085307517681701,0.0567305329521466,0.0936260674360465
0.0125117214396533,0.000842167418698144,0.0273477490965963,0.0553323415211536,0.0997110986992789,0.0396464882368647,0.125441505167439,0.122881878924983,0.0731658727611721,0.0616794724857698,0.124614448051122,0.0938693681401442,0.0377956849722229,0.0858791533419193,0.0799826876979299
0.0123399427254005,0.000827891454035065,0.0265715539635475,0.0271188790928809,0.113273631077753,0.154106937951356,0.0333816400222687,0.114897223220703,0.113179039126731,0.0892108351736288,0.107671859311785,0.0503977972076875,0.012612420898773,0.079987405651054,0.104162331265379
0.0126485188176362,0.000836071813753826,0.0265700528733239,0.0461905530949254,0.0797558976703977,0.046796945799631,0.0663341145227238,0.0532298284920999,0.0283559670507975,0.163471306783517,0.061928502577337,0.120459675072086,0.138526470481124,0.112472587706608,0.0824781507487527
0.0118125748341535,0.000798826563535277,0.025297326597355,0.0459593397057156,0.0431842582405777,0.10004110241864,0.0966908935231948,0.0852010044385579,0.0645256280749937,0.0325566884516788,0.120111040129599,0.187856079738479,0.0610842395979205,0.052095783770707,0.110693941909936
0.0111583891070034,0.000708824297524084,0.0187145559741252,0.0437902598145227,0.137994892265485,0.0307846184033161,0.156361563136484,0.0360987173321865,0.10797540662743,0.00915319062432607,0.138258786374783,0.146860450360008,0.105602247340142,0.00979337855358824,0.0773264891677288
0.0115136969142339,0.000703723660331332,0.0176940266752616,0.147665556623295,0.132807992224796,0.0345825938070454,0.0925829930126541,0.136994308686492,0.0350968750381579,0.0777773081957789,0.0258242519289986,0.120097104030081,0.0345311569052544,0.019234587430068,0.142805272117379
0.0123469486311968,0.000808897277207197,0.0250181066135411,0.0791369605246683,0.0828943019619071,0.0824214402560668,0.0538650741445905,0.104555658264148,0.0306746745880564,0.0726470833205007,0.140272054992402,0.113377565394985,0.130852275989605,0.00879928571370648,0.100503624849364
0.012283070553481,0.000809945764962511,0.0252335736095461,0.116756592428967,0.0289123256470746,0.151370708760663,0.0385080738007525,0.0320402420043398,0.152796384979388,0.084127847405079,0.058936747333979,0.111876748832413,0.0731339781369448,0.144410214873795,0.00713013579660379
0.0131866500856488,0.000893245282363318,0.0298214694262108,0.0510163820453141,0.0593832122648869,0.126755158005275,0.0777782580117847,0.0731959886283514,0.0301796185296409,0.0386551376052692,0.110060962442886,0.122301095360182,0.073067199102481,0.113549232976944,0.124057755026984
0.0115324182053643,0.000766995488752192,0.0231517348744776,0.155503238897634,0.0556216800647493,0.122516470727548,0.0331822712472389,0.112889277977591,0.171898414959677,0.143463593838987,0.0934244216772033,0.0551941126520293,0.0129952004770206,0.0431362809125216,0.000175036567799528
0.0114071614178438,0.000732624100657456,0.0203928122112457,0.118634253280372,0.0376046272881413,0.0109662453793084,0.131944883754494,0.111873664035712,0.0998677430350922,0.0823782466310073,0.0186251815131094,0.131348674750828,0.0834339250239548,0.102830127643605,0.0704924276643739
0.01131938924139,0.000730541338998727,0.0203669415444906,0.125934746850628,0.141162934807017,0.0913254224680154,0.0578414832202045,0.113020392590455,0.160699783098621,0.0604809154661085,0.0680169638925613,0.00401419617563121,0.00324907533452555,0.0501228990128962,0.124131187083335
0.0116075996969594,0.000761493237425113,0.0225277614883301,0.153678502939608,0.0732359255635673,0.0310142743060706,0.0724864796391913,0.126436398160678,0.124967978297972,0.122157724852874,0.0443625669650562,0.0936150013870123,0.0287387313691428,0.097291820557014,0.0320145959618137
0.011244831506767,0.000717541604735142,0.0193459194656877,0.137854292057662,0.0950886354418907,0.0136258782951782,0.12987898624881,0.136701310720264,0.127802609426717,0.0568524512176213,0.0621577462635426,0.0617566154853973,0.0608699051060132,0.053526866552759,0.0638847031841447
0.0120025900039305,0.000768690576324155,0.0223860496972876,0.131037628415746,0.162922414231347,0.030963986990861,0.00814018334008586,0.162521792788728,0.0551314437765758,0.0952630282115654,0.0552074287289076,0.0813812953496703,0.0623098845829838,0.0800500973050668,0.075070816278462
0.0118230003172229,0.000769921449248142,0.0228301989347779,0.113803049612621,0.0997770293649959,0.0824463020305748,0.0533882981958533,0.00871746292561958,0.091147741362063,0.141941006207987,0.0938234161081246,0.0949916128903819,0.130639755867398,0.0396193170298433,0.049705008404538
0.0117914856005584,0.000771359433355378,0.0230131675132205,0.124969980974821,0.0519532906931384,0.011177247949479,0.104830331004493,0.143886078644471,0.108013989533999,0.0370980298776291,0.0931471802029066,0.0700400494280531,0.14483717633126,0.0799701053452854,0.0300765400144636
0.0132024908001322,0.000881798934966267,0.0289187048676031,0.0587901296528592,0.150449246819488,0.05333711755329,0.14227112618491,0.0484634840746601,0.0837570959021852,0.0933095006968215,0.147581597802593,0.0130809019846413,0.0118382359871485,0.0739309337859458,0.123190629555457
0.0118118467640356,0.000757806440352332,0.0218260908308846,0.0816021917555365,0.112250676225997,0.0574342950020894,0.0950770720055629,0.135766458181677,0.145881343194594,0.162702405499323,0.0374625841847176,0.00839861032250174,0.0462849363481715,0.0991926792177697,0.0179467480620585
0.012268252598259,0.000831135797457396,0.0269912764515778,0.145112491066267,0.0663221775381197,0.025217372260703,0.0150111072711803,0.05594529435184,0.0738502018093671,0.103547421685878,0.101260775161991,0.100353981081272,0.0851405491564166,0.0784637724151449,0.14977485620182
0.0124214723216783,0.000834004060262095,0.026889248843648,0.0564096036553483,0.0759664547766992,0.0951836188763968,0.0631591095916443,0.0467147793160522,0.0561108049898375,0.0840534786042354,0.15705622716802,0.125152413266949,0.0798280871918537,0.0187111248060297,0.141654297756934
0.0122724562993433,0.000814293941829391,0.0256097014455214,0.0175053926073837,0.0908228438488611,0.0275349561664611,0.0971090581032415,0.108580717653571,0.0432921320694662,0.128622380693809,0.110919067626787,0.108340413403556,0.112150369528754,0.0577566573201519,0.0973660109779575
0.0108870562715677,0.000702643642573579,0.018613263082216,0.0340081555604279,0.0189389566401751,0.0470363088138582,0.12269494517202,0.0895160783269438,0.109025448667664,0.149761429175305,0.0313252978485005,0.136392695831804,0.0990890197828961,0.0488535697556487,0.113358094424757
0.0133375270355113,0.000847594096816903,0.026061360242527,0.110573346593808,0.030182054332553,0.101678733816835,0.140034582470349,0.0878185849422962,0.0283502005286634,0.019868791126194,0.0194581205641664,0.091800306563538,0.134619926492751,0.16085286971782,0.0747624828510264
0.0110980720670651,0.00073359313607956,0.0210480824658526,0.0704861469360342,0.0713554184884135,0.0604599482571976,0.0159671610745831,0.0963117430230435,0.119420336129725,0.127616487126482,0.114774348606197,0.121764318997908,0.122335418371848,0.0180877041295512,0.0614209688590168
0.0125451967496966,0.000838629729670029,0.0269927795017021,0.0240020247487895,0.0804534995759619,0.0838662631931194,0.0410607236229422,0.0724305079811208,0.0220125755574982,0.150238153748852,0.118840311838911,0.143665629327282,0.159840829668176,0.064482370081486,0.0391071106558604
0.0128997281808388,0.000864105056427013,0.028225792925455,0.110018563923089,0.0114881400891931,0.0881598781795963,0.157715274390239,0.139108360200958,0.0587077107726506,0.0547262068342002,0.10179874865444,0.108198713798696,0.0662381701159146,0.0979724891568966,0.00586774388412619
0.0125784965641289,0.000816936608995156,0.0251967003671162,0.145630644983105,0.02462710065381,0.130339082165764,0.0387272077764438,0.0223815688990871,0.0646398194570549,0.143755943426307,0.0308416888627701,0.0482465512621514,0.13368051864219,0.082882497243061,0.134247376628256
0.0124285167791414,0.000791294584558969,0.0234375983663508,0.0456131684676482,0.0921987267509256,0.0249048261057019,0.0898313553225058,0.145164412733804,0.108506648286108,0.158706409027214,0.0315464208153017,0.025918337075523,0.123419452435077,0.142616477426575,0.0115737655536158
0.0143112746551571,0.000979802184534541,0.0335261670323436,0.0732093818285606,0.00571232721786601,0.0357127301551476,0.139192125314593,0.0360933355485577,0.0245566015746625,0.128502322468497,0.113382039574383,0.0753141735842147,0.0733285929751213,0.15333952004688,0.141656849711517
0.01164023528015,0.000700869981428663,0.0172565224494393,0.0617586466448226,0.135644469341169,0.0941544881133018,0.13098343272075,0.143617656886007,0.0422365146683303,0.0573320099044827,0.00268236153358697,0.0819481278022178,0.104964877686401,0.0581648964233325,0.0865125182755981
0.0142549036606788,0.000883208946989713,0.0268826051800524,0.0179376612383378,0.0073630361523015,0.20614624706921,0.131255912088019,0.090203769793865,0.00657276175097312,0.082204001798468,0.000574171830203428,0.00368815713101901,0.204955188181023,0.158711045933389,0.0903880470331911
0.0128680750777293,0.000871489413104802,0.0288690741125482,0.0813632494724008,0.135264872344814,0.0727135470783039,0.0120854489569466,0.0852015379604385,0.103063785784618,0.039611497057939,0.151469408660684,0.0168520250245329,0.0601167617620094,0.0911028559264574,0.151155009970855
0.0119816978356077,0.000785328623772979,0.0238137055105017,0.134210578221341,0.134081816250056,0.024847754064464,0.000251092112774113,0.085364239519822,0.0462836912898106,0.100880425020127,0.116077106913012,0.126986145184202,0.114709188765738,0.0371422603927355,0.0791657022659177
0.0118996524414666,0.000784426839202219,0.0239021131584549,0.0590317880953626,0.0559518120654304,0.0508775293685099,0.113285016297515,0.0121257267674317,0.141147298396359,0.15988515571696,0.056356349623637,0.0321284492046802,0.091109038548161,0.0934973544229037,0.134604481493051
0.0109717880741977,0.000684760722194716,0.0168396182049138,0.0445817471176351,0.109274385765168,0.140137405185613,0.0167571865019845,0.0722081535489999,0.0793685155372467,0.0668879648539673,0.0476361924415185,0.128965680596165,0.127371614022327,0.0198139008557899,0.146997253573585
0.013379134531197,0.000891792513789736,0.0292838458927345,0.0482183514066803,0.105781910587102,0.0743776255940647,0.041972812812956,0.158733605836942,0.00307145376110688,0.121915452057575,0.148335200158373,0.0474538250050202,0.0589371710674585,0.0292221685731083,0.161980423139612
0.0134673397190591,0.000886415961298901,0.0286928205094612,0.141015842050132,0.151910111130476,0.042979677627391,0.00118239841549728,0.0401496730013188,0.084028966991938,0.0462090057202911,0.124468651463282,0.0506412476445892,0.133296568418853,0.15566231156377,0.0284555459724617
0.0122047689244431,0.000786266943253085,0.0234553349617103,0.0841793108769966,0.0167396883853711,0.0880409498108814,0.0986862667944839,0.00920336455572248,0.0842838713927902,0.160198929294051,0.0049153216267714,0.0707596536953538,0.123858651182411,0.105794055389594,0.153339936995573
