Risk,Return,Weights_1,Weights_2,Weights_3,Weights_4,Weights_5,Weights_6,Weights_7,Weights_8,Weights_9,Weights_10,Weights_11,Weights_12
0.0118844318408199,0.000765260677349634,0.1584473115402,0.0271634430309676,0.125698377240852,0.137469071298061,0.0957600304132527,0.125194792554349,0.106095319778704,0.0668304292293524,0.0465996620439517,0.0249066449275353,0.025768527317571,0.0600663906252036
0.0128291198668956,0.00081986310300638,0.0214639673931821,0.0914581328463968,0.147737808803903,0.126999494957325,0.0496954606930329,0.0416746518539944,0.110775345874799,0.00653572670834576,0.139024029755207,0.0049076601464922,0.139027886641156,0.120699834326166
0.0132372239651935,0.000812096534602613,0.0389645452754205,0.0890808753170246,0.017251527318126,0.17999208671346,0.0197181412869383,0.0247679992999976,0.0730058972044882,0.00877512236908582,0.197328509330974,0.146891104545251,0.200749051217336,0.00347514012189935
0.010580113050376,0.000670414467014577,0.0763220034799953,0.0782000227024599,0.131536771920471,0.0964508126894053,0.129639983297608,0.140295657106834,0.0351676380439517,0.0417828792790605,0.134909322847476,0.0502240156784576,0.0465069665242486,0.0389639264300321
0.0134360967334259,0.000868449564472186,0.0931441626812688,0.00383657633625185,0.210612115618962,0.16519701346419,0.016520432563176,0.0747999450023637,0.0193887220551009,0.154350637073402,0.0716989298219816,0.149520955317089,0.0402501140874575,0.000680395978756643
0.0124684337157814,0.000820877489094613,0.0663167340337701,0.135248397113096,0.092683145238045,0.00527168978838202,0.0766213630811738,0.0430320227050015,0.13485997180685,0.0839957042816527,0.0740624201644284,0.116360111632315,0.0768070365167563,0.0947414036385289
0.0129334391546272,0.000865956527062097,0.0033758197186781,0.115649489141779,0.0169757660588857,0.104763007141478,0.0851327527560067,0.00837208540610971,0.0810825835905599,0.195164496605119,0.165015960647795,0.0809454751325959,0.025211864370784,0.118310699430209
0.0137637354072583,0.000913946865327671,0.123014328842,0.0811039503617674,0.0849938519959139,0.0531813916217503,0.0838611155009244,0.0781122179371117,0.0586089269245035,0.0989996400906873,0.00492573900024588,0.0987955604815919,0.153680991463941,0.080722285779563
0.0126585576872865,0.000870163503405995,0.120876083007447,0.065784005499511,0.045219410027913,0.0187827846868613,0.0669567404585752,0.0463139329070741,0.128244149348004,0.121018112877994,0.142181035249531,0.0630556985850816,0.0840462545480219,0.097521792803986
0.013005799651192,0.000826661306298069,0.145708990768,0.165421437470455,0.0836704446990563,0.0972845338505476,0.00326331380888212,0.0256890485459016,0.117481135773936,0.135184338153668,0.0690690333876903,0.100547146809465,0.00771706469863291,0.0489635120337656
0.0119299068933231,0.000782788763945643,0.128449965709439,0.0953611783112298,0.0694336076468377,0.000165027024403914,0.0448328187112637,0.113952779833408,0.103329836503478,0.118004095420768,0.0191959185636144,0.159891647694996,0.0324878815851081,0.114895242995453
0.0106412807961282,0.000684205473219085,0.0101182432161488,0.054578131706657,0.0748955672113869,0.114410170815411,0.0104717097242286,0.242581166104285,0.114387866921195,0.0176665180318847,0.0487632333015441,0.0666017846203263,0.12049508891403,0.125030519432902
0.0109718009705284,0.000726027737969127,0.0128445258543945,0.0624407377591437,0.100436991220735,0.1025684846676,0.0598191080111776,0.163079210604688,0.07682558956342,0.0744468027875514,0.151323857240735,0.0845276678448848,0.0971134226916762,0.0145736017539933
0.0129014090311788,0.000830150158504574,0.125444804645322,0.137635442322546,0.0789235695743537,0.0917322209091098,0.0608758252642177,0.0669057005289243,0.175991257885365,0.0523401835042503,0.00886862597551486,0.0594282972511503,0.0896587678135159,0.0521953043257307
0.0128127659821103,0.000832700069549402,0.0633322245379473,0.00397948393049076,0.156720992364025,0.0618272713190774,0.142756619093487,0.12750962361786,0.0627501888514283,0.039555156713251,0.0237049839804602,0.105321062430213,0.154220171303649,0.0583222218581107
0.0134261536138284,0.000907550531251131,0.153734262950733,0.0553827886018784,0.023429244665549,0.0849286842372252,0.0940433058344185,0.0212094321779722,0.150060636819159,0.128385083096938,0.0896987327528913,0.0892988984397047,0.0796174311691782,0.0302114992543521
0.0126392440306359,0.000797886725839561,0.0971456461946441,0.035083705777318,0.158351278722902,0.0961608998980851,0.0810999883019317,0.0221893562801506,0.145778889359451,0.00265610816178023,0.121448350758621,0.125319235653032,0.0977834725495012,0.016983068342584
0.0123688013437578,0.000825737709496441,0.0350952570920228,0.0649103657573869,0.0531694123719433,0.133687619451017,0.0962651482321711,0.133130355462067,0.0761627281578539,0.0901689282204301,0.0249743629588061,0.0592513437422574,0.115398053942377,0.117786424611668
0.0125183391790162,0.00081372791150797,0.031217110302212,0.0873254867703104,0.012020604304635,0.149497683718562,0.0710815157650295,0.0486748327224398,0.1499008828459,0.0439053895713794,0.135181906747186,0.0816213354918318,0.130936500200548,0.058636751559966
0.0128240943739899,0.000826144458712645,0.0637876912040601,0.0141444777614243,0.0933973532323921,0.109777389752507,0.0606061655940953,0.0801808326891797,0.0889111888994062,0.0341136506733339,0.117940439022586,0.162821735802274,0.16732261538031,0.00699645998843086
0.0118987318112216,0.000768784580866797,0.0932376262460595,0.0997078861652261,0.095142771621249,0.101463597220703,0.0687801965812874,0.12947689420323,0.0948057172425198,0.0267851266674979,0.082750056989428,0.0199017806002749,0.125900328281916,0.0620480181806084
0.0129181389252557,0.000873891881286613,0.0937068326209004,0.1135069218499,0.115754305215347,0.00356736609214462,0.11239205182794,0.1165862738039,0.153961038107183,0.121529151458481,0.0262127368139727,0.0241421407607641,0.0996306119233305,0.0190105695261375
0.0119379650850856,0.000773942228519374,0.101102569488521,0.125369001440351,0.107125910567275,0.087058474610443,0.164381540668737,0.126017346051811,0.0132608164323238,0.0944963178574929,0.0347888805952908,0.0457735634902799,0.0757384517541429,0.024887127043331
0.0117478145568682,0.000730326257429674,0.0527753139044507,0.168993597606635,0.00890514357300159,0.152774008948656,0.110426623529348,0.103102146824653,0.144871758923711,0.0253780186460914,0.0336161085764637,0.0575148203945558,0.0902924322802715,0.0513500267921622
0.0115736718081634,0.000767606596455291,0.109718488337716,0.107253234575726,0.0401224176906361,0.0728335924014075,0.10442720864098,0.0956826341837848,0.097194676317441,0.0685988526017896,0.118261124845792,0.0150656469101883,0.0748793658011022,0.0959627576934374
0.0115986490464195,0.000732078156534587,0.0767308628164431,0.140341440214864,0.048061412270848,0.109498854757488,0.0319671928318738,0.133710589130405,0.0277321055795764,0.0422491405057143,0.104487043226697,0.110938456389064,0.138469029452981,0.0358138728240455
0.0121060879405085,0.000811949792205519,0.0480578438266633,0.0760279063112282,0.0725078536906013,0.0450931161421562,0.144816084610858,0.0850752829440525,0.0917252020230683,0.0961733424306051,0.0896451218342053,0.0916781896338245,0.089733662112031,0.0694663944407063
0.0122924589718132,0.000822743064314438,0.105922794237511,0.0899197513629645,0.119927899649872,0.0682801455882748,0.066078205928459,0.0836205050655965,0.0323114293203046,0.116951537794351,0.0940656271016915,0.0566902900178681,0.0645207924087588,0.101711021524349
0.0114595403395468,0.000721348574439055,0.0993329379649337,0.0976761127914409,0.0384598617074765,0.125669851139354,0.015053007368835,0.128159887433794,0.138603782254984,0.0607009225454413,0.0374329212839108,0.18626694106353,0.0560283691797882,0.0166154052665123
0.0123585345038238,0.000786676040888325,0.160221612140417,0.10515928203856,0.061326580258912,0.106845359713017,0.103000717080434,0.0874221985946868,0.106330139163841,0.0175805266780415,0.0410921746746187,0.0338918855887968,0.10947531997914,0.067654204089536
0.0110213250068114,0.000716242117201848,0.0975164353228566,0.010876432700152,0.0500962005182179,0.0910284801901447,0.106897100104314,0.132084213080835,0.127478803009162,0.0410616821159632,0.0676370470523079,0.100425545964261,0.0413229964289962,0.133575063512789
0.0127447577424585,0.00081453576545836,0.0681746355236453,0.114433255852734,0.0868311388213999,0.0594148096810139,0.0379673943880305,0.0390255226766372,0.170577080834645,0.0145603350094779,0.0999630256227894,0.108185740816716,0.134421742012499,0.0664453187604107
0.0119618736723683,0.000781910306348312,0.10842072078298,0.00627071613703461,0.174045100598378,0.124525895876451,0.0846805271207678,0.0622353510037472,0.0256773777196113,0.0612278103922365,0.159057012900577,0.018714358652486,0.0440228623636881,0.131122266452042
0.0120538350794322,0.000775471645884217,0.171247768330261,0.0271479888160161,0.175177223258823,0.0116999902357259,0.155035114905977,0.0840670984614416,0.0204171846371817,0.0604145910277815,0.0534250315769745,0.0838166710132722,0.0401463326697427,0.117405005066803
0.0123424348958574,0.000835075737659697,0.0795238939023468,0.0318379157444688,0.0501420522464942,0.120067093768636,0.122636810781759,0.087337996943909,0.0479973706799696,0.108864149196731,0.0949339145564388,0.0818861687710248,0.0945063015519438,0.0802663318562782
0.0125228242594479,0.000869690755720178,0.103405420990132,0.0109973338576423,0.0484228843048318,0.0564914714205636,0.10881794055312,0.118279676887683,0.139848678440591,0.0983534703585161,0.0634543728028044,0.0105958084751995,0.10712126909629,0.134211672812625
0.0114401994198381,0.000736525695256706,0.0979436562535613,0.0653290095484074,0.106802982397344,0.0539341496216241,0.0274082192885238,0.152396377944637,0.012863996424704,0.0423939274567779,0.109342956540902,0.138138694613843,0.131994436664849,0.0614515932448261
0.0137417491269966,0.000898386885594403,0.139917140567316,0.103871660090467,0.123726806037926,0.153787210589424,0.122493820113572,0.0386860275810152,0.0933232436129317,0.112103367180913,0.0108011032845618,0.0123300316368833,0.0680770044557791,0.0208825848492106
0.0130308023020365,0.000860924835890506,0.0887334855664509,0.10144765472662,0.0831243452254357,0.116031273410702,0.078362803253925,0.0560259676449854,0.0477924023751471,0.0828539922408536,0.0656525739458496,0.0598932752733829,0.120832363947953,0.099249862388695
0.011072797813474,0.000709953072122227,0.108163033804201,0.132595630040774,0.0634817899745891,0.0154890248547264,0.0721988088079051,0.0800025620845422,0.160084909331769,0.0331784819204266,0.155867733985161,0.00827108435264584,0.038057522817334,0.132609418025926
0.0129777468527505,0.000847508348049897,0.126224912815504,0.0606460306299826,0.0855720175200806,0.14119279637995,0.105647924042503,0.0140611499799569,0.0247148267808406,0.0994960834677559,0.066064592208248,0.102590918016292,0.0531808304177099,0.120607917741177
0.011376161966483,0.000693253877660465,0.145677070382242,0.158638359469758,0.017526395397911,0.132077058151173,0.0759801245347345,0.0948479326507802,0.00891614799345676,0.0420021448470692,0.0716970372163234,0.157412605137646,0.0762378933424478,0.0189872308764574
0.0131406658310935,0.000921889319539308,0.0719362760418755,0.0590836428394993,0.028470029670845,0.034084632709521,0.0189294505136281,0.180825004892168,0.130445993142758,0.195424814233104,0.04082918445438,0.0332022653611355,0.123433924850351,0.0833347812907349
0.0115200673241935,0.000749104391983278,0.106275189537105,0.148293588771905,0.131490678463842,0.0166889720060718,0.0185322174624531,0.0911417780623505,0.0568372078863151,0.101746898536292,0.136789692889392,0.0735259765476672,0.036293897428407,0.0823839024082001
0.0127343369235369,0.000838813891441344,0.0822161501233084,0.144790274039918,0.154078519797056,0.0651642265549148,0.131667696148534,0.0333439563634251,0.0345644183482583,0.104135321978019,0.131870056137363,0.0142903332011856,0.0826396811869277,0.0212393661210906
0.0119195266254015,0.000767135129028177,0.014157377534205,0.0147847144053778,0.0521153686397197,0.225712850299682,0.0686572565663512,0.0745793060103648,0.0459478689870111,0.0368718033395638,0.123623929331798,0.0203868949555544,0.0749666472827584,0.248195982647614
0.0128551805604654,0.000820969448683221,0.0886903097975567,0.130360345778814,0.105268828322195,0.0963877718817844,0.122679974139088,0.0305633207335868,0.0341040639135324,0.0717270963966002,0.0217420402399954,0.12478468273098,0.0817829752428036,0.0919085908230631
0.011333128498278,0.000727902177252245,0.0372510866075908,0.17925056633698,0.0802943330915516,0.0795027010171935,0.116082426674599,0.114133725371645,0.116154904475866,0.107236027589746,0.0875674033452101,0.000347530254045565,0.0120169328792647,0.070162362356306
0.013662464902363,0.000912415150823744,0.0720961010730722,0.049869035495137,0.110139713914885,0.0948744118275327,0.102553113508459,0.0537485248626559,0.109806703964528,0.195178456150594,0.0255499488664981,0.13563497273404,0.0275812882215907,0.022967729381006
0.0130223172527336,0.000879505017536484,0.0100003445725375,0.13404097766471,0.06660505908097,0.0884272936728734,0.0767754419939235,0.0718562259511784,0.150940347767327,0.137366109394478,0.0460079534057193,0.0297093450766294,0.0789000973723242,0.109370804047329
0.0109576080876641,0.000676460155008157,0.00981610383578827,0.0769409492504461,0.132051745018651,0.115921225879538,0.0348360755260355,0.137105363077878,0.0104004118464974,0.0105993448386296,0.148826138871393,0.148116668432519,0.117312481533377,0.0580734918892463
0.0124935690337229,0.000791654214388216,0.0604096290121928,0.105859011872107,0.0661812019396993,0.119684140736948,0.144375416231796,0.0462332145652756,0.0804774768763439,0.0181656987980446,0.0778441951792344,0.0764287195198882,0.124844209358988,0.0794970859094822
0.0111861669319317,0.000705573950845868,0.104795162465922,0.153439681744744,0.0993108154000752,0.156416678765377,0.0199382569425492,0.119337655242749,0.00911977311690616,0.0879213978085195,0.129975590274968,0.0250128142056615,0.0299944992115686,0.0647376748209599
0.0120872731759978,0.000779876010892861,0.128362750585988,0.105163834707294,0.0870308937416926,0.116655623514957,0.0491125450237441,0.128867948093932,0.00299808355367645,0.114385481160745,0.0051513369537728,0.130938823388448,0.0559203267003643,0.0754123525753867
0.0148651217636766,0.000988758393683519,0.0831211352785983,0.174172789341195,0.0249191276073881,0.0735120114660297,0.0365328386539456,0.0254211647680567,0.0312548937376535,0.201007199765154,0.00670708900027971,0.155137424990889,0.14279507990716,0.0454192454836506
0.0138068659273024,0.000878765671825532,0.212263509884925,0.0107209866423092,0.200011811856581,0.0740577518439493,0.0566461785697675,0.00350042342557833,0.0923542668254136,0.0229101365369411,0.0931567760716576,0.106108066699175,0.114080574442931,0.0141895172007714
0.012252973468061,0.000756471473102089,0.0562220207338671,0.0498941150181794,0.0269271098804598,0.0779201700623375,0.197340438483419,0.15868365706451,0.0176786719917239,0.0138310008318912,0.0279424851826514,0.126804456842988,0.184018348041104,0.0627375258668679
0.0119528358564215,0.000776657077772482,0.0319164736139481,0.042770609444765,0.115296148526395,0.0742440665813785,0.136759786701267,0.0818623581265328,0.114768288448434,0.0871159032633988,0.0466984941632484,0.141779061246008,0.0319758249012883,0.0948129849833373
0.0118204802685533,0.000793526541953321,0.104328430038971,0.048332823621603,0.0981997291842287,0.0017270382323196,0.0787229438531361,0.124923626790293,0.111728155423991,0.15016221415968,0.0801332216486726,0.128067064363812,0.0188011414311716,0.0548736112521214
0.0104515967090693,0.000652964725158414,0.116615136398682,0.0479177245160992,0.05755998582239,0.0751772067909286,0.0657582476817286,0.11850868720654,0.108708251522016,0.037545944763712,0.143317208200541,0.104468480068658,0.00465438094882711,0.119768746079878
0.013434785723359,0.0008780282779117,0.138451181165317,0.139611483033146,0.0991348170544261,0.0998713190336254,0.0427709358993449,0.0782115580145036,0.0172690991505909,0.104776949246226,0.051221587113991,0.0605769058998277,0.138255916713128,0.0298482476758728
0.0140582789558654,0.000938343807113865,0.152040247259557,0.138357878315128,0.0661600251265752,0.0695183063239268,0.0625461433009804,0.0629423004362476,0.0423102722581612,0.147661990161973,0.00527872267310678,0.0661543054426668,0.127318290468345,0.0597115182333324
0.0130538491342661,0.00084297278503083,0.118928663884256,0.130546868767108,0.0528707720414205,0.123415553518804,0.111885531166874,0.0204313680340522,0.138873356795192,0.0783462175191421,0.0386955308838694,0.0735548643356717,0.0676287099133916,0.0448225631402192
0.013845101593962,0.000914902269055865,0.0769233707326465,0.126238977878452,0.15555284676667,0.0480405492373188,0.0659392127118446,0.0816695301382518,0.0134869058603318,0.123809237284908,0.0231248630732929,0.0738909345944582,0.147818036485215,0.0635055352366105
0.0127543280686105,0.000823934950619632,0.0172281141316449,0.0655288863745558,0.0723580108123806,0.135992022608892,0.0479738637106158,0.0601152590331875,0.167825383035227,0.0220965160455385,0.186659627895255,0.0397514976995312,0.164150753584852,0.0203200650683199
0.011806498829558,0.000710207279773777,0.118043826014213,0.0985953581087141,0.0130120640411362,0.179850795876872,0.141984270924384,0.0500071974803844,0.122380809526865,0.00156223273071444,0.0568990055194773,0.0305795393133571,0.025747309239826,0.161337591224056
0.0109776405505607,0.000727554868776404,0.0441314935052047,0.0229649995994894,0.080406838269678,0.0621935336885734,0.136829906322622,0.104700695126276,0.0674323141840366,0.0752228685492985,0.151905944255241,0.112878003990495,0.0510544963869587,0.0902789061221261
0.0134145961676829,0.000850958827318375,0.114870344266821,0.030913980944489,0.056137459479794,0.122269149567338,0.129481083825466,0.0301622126557142,0.110286581751643,0.00194840105378358,0.0294889773758093,0.133276433578025,0.152853724796214,0.0883116507049041
0.0109413103985854,0.000699945722187656,0.121053085832388,0.019347718057058,0.0289098533984175,0.175317153085496,0.0508384216877591,0.13849053952201,0.0460333786643812,0.098723368638698,0.119359205042306,0.128852272526545,0.0103344801480222,0.0627405233969181
0.0116794949772684,0.000757629524333198,0.0471454395789084,0.141094804276581,0.0754488155393695,0.0654771331928989,0.107578450885612,0.136119291245044,0.0705857585579562,0.0694517478058219,0.0341336123029756,0.0861124499040432,0.101277258082183,0.0655752386286067
0.0122305482483996,0.000854494326931325,0.0410720846775662,0.0422133154711172,0.00830805760587173,0.0161288555327247,0.0484728574890257,0.158735268719313,0.0782522946172856,0.163718627220388,0.0949460994857135,0.10682819650618,0.119795511581165,0.121528831093649
0.0111252886102949,0.000738675430920873,0.0865401667855268,0.0831071333917412,0.0946852082519515,0.0726768585067419,0.0867110859642532,0.129538874019153,0.0145375029570591,0.103623829226237,0.120263035710509,0.0498261924478217,0.0425460367442676,0.115944075994738
0.0119529824736911,0.000803909904881397,0.0420341780233335,0.0854094631197759,0.0110297864241121,0.0543568490061452,0.0938813574033193,0.0704365304817138,0.101517562810876,0.145375871994632,0.138931039293167,0.13948812320889,0.053096040147845,0.06444319808619
0.0126061499523135,0.000816870009305842,0.105898520166145,0.0912107200856978,0.0124033041530622,0.142258918387753,0.138244455643826,0.0136742917641309,0.0787105079956049,0.0755379206971657,0.10298546908012,0.101514651453565,0.0780949208957677,0.0594663196771617
0.0110584717336636,0.00066922561846842,0.135179138672297,0.131449429479239,0.097394013599326,0.0726647775898562,0.0252458299153936,0.123666135507726,0.145422653802604,0.0412225032477676,0.0537239320187272,0.11728599986888,0.00145186464964481,0.0552937216485369
0.0122316919341896,0.000785616634467907,0.0129913897115505,0.0478236674314408,0.121126727785663,0.150136435123977,0.0887525061320228,0.111924562965939,0.00996494266840047,0.0335957777226304,0.163608934010196,0.0335568427220965,0.163747282405433,0.06277093132065
0.0124943583472486,0.00082188587359491,0.0856614530337111,0.110737523161861,0.00151247171047113,0.0882532428656714,0.110169061878491,0.0198176064143341,0.0694206663145099,0.102028325975062,0.118062478554849,0.131030392854651,0.0817970855481857,0.0815096916882033
0.0117014790251038,0.000782524464234577,0.122273306452572,0.00723984598374509,0.0156880147253018,0.123535565263779,0.0942154524260759,0.101571815078,0.0303741036178536,0.0825339574706143,0.109809679673497,0.102260177047095,0.0807241346394481,0.129773947622019
0.0123120956759663,0.000800707866716148,0.0416494203273347,0.0823842418877678,0.0868053031166501,0.114211741587673,0.127992324556684,0.0381434734779263,0.0540802977629034,0.0995891251677602,0.0828295347183418,0.125503739493605,0.0470159847307062,0.0997948131726474
0.0118837567254516,0.000752976216126564,0.1152500693393,0.105547350450461,0.12468176113164,0.091748897080258,0.116673665843891,0.119207543205356,0.0610493950211587,0.0594681721152519,0.0132081166227178,0.105001303739186,0.0671269580297571,0.0210367674210237
0.0132796384908347,0.000865038192753357,0.127530103214715,0.00498696443743539,0.0980372755375019,0.157896537677269,0.0235707320732163,0.00151390041203567,0.117184459125874,0.12577808350438,0.100376546513493,0.137611169833311,0.00791692671994133,0.0975973009508288
0.011636349092591,0.000694160251538234,0.0345002143689276,0.101222574202257,0.193332351244601,0.15344198780579,0.122890853619178,0.0698766270068273,0.148902153388113,0.0116496401576933,0.133904970217429,0.00852764991813184,0.0156209983378585,0.00612997973319406
0.0125847945484003,0.000840900967538573,0.085211843527801,0.0324685306564084,0.160621658986341,0.0273810659587413,0.153696199433315,0.0243102518362942,0.0267836300737621,0.121619232414251,0.133032921748236,0.097617253791541,0.0422395280845569,0.0950178834887521
0.0117250999570595,0.000707535214781341,0.152133269578997,0.0734036463729145,0.113466995166704,0.109745207422198,0.131761390176479,0.014915314822359,0.0143290810009517,0.00800728124423293,0.127102815065863,0.116784952122473,0.030868926689285,0.107481120337542
0.012685659782302,0.000846236657234153,0.0641563503532405,0.146110337618354,0.0315084092680931,0.128260249880769,0.115837948413271,0.0816764000009855,0.017519824844726,0.118893763071704,0.114140513027609,0.00108509221143226,0.127388789460988,0.0534223218488275
0.0117394668766694,0.000737968480241734,0.108800371915676,0.05917886949598,0.0666945110623862,0.0988376889750668,0.118896589095793,0.102965932700922,0.123311176393461,0.0206391674135143,0.0192466730216707,0.161078339038536,0.077968231118101,0.0423824497688937
0.0109644933742998,0.000675304787506697,0.0721061805704659,0.0256073342062158,0.0170498155845344,0.127061689655509,0.104613411204184,0.0512266267007373,0.0731834282999157,0.0143586710878725,0.161033995164562,0.166905612966176,0.0364106938282313,0.150442540731598
0.0114998674126319,0.000739125664488986,0.029319460871444,0.102104785635912,0.0845960448773656,0.114009762526027,0.0724492456830825,0.1079496059564,0.104886017977994,0.0274989734673224,0.105900602195215,0.059359696701928,0.100839688982261,0.0910861151250489
0.0135002612115758,0.000886734645033918,0.171616395334434,0.000134761402576682,0.0269290123261392,0.152413282279271,0.0461009367962216,0.0636304244923291,0.00206414594565402,0.0551743199290168,0.10735157920748,0.0658640983222201,0.174804947533615,0.133916096431043
0.0124561772408734,0.000803509371954983,0.0787528249351984,0.048637242682505,0.0491592381816388,0.099177981716429,0.00515865897260577,0.0819880224361904,0.0723623775509064,0.0332921577737947,0.0687195910259379,0.174007262662692,0.139368080417473,0.149376561644629
0.0121690172163554,0.000790857965078654,0.0775537888967622,0.0791210912789288,0.0905690625087515,0.0122717888134391,0.0655895095228995,0.0668228775555285,0.143397836455405,0.0159318236933203,0.135888306410815,0.0925219467356239,0.13383591253009,0.0864960555984365
0.0114971549471243,0.000765033652556392,0.108334799720714,0.12428995704452,0.0987018743110464,0.0467133135128788,0.0462569502818618,0.152346368599875,0.0696877988810131,0.0968763601759243,0.0746791733382275,0.0387645517241959,0.0739650264902056,0.0693838259195378
0.0138810948566941,0.0008983443313565,0.072990387768673,0.0557992817864708,0.104070362929274,0.00392487246521064,0.165348313072585,0.00451339483705568,0.201675032046754,0.0108532008638073,0.00908126013461455,0.100768051639339,0.14565262856501,0.125323213891207
0.011127292043594,0.000742641591704951,0.0904486530636401,0.0520326059969152,0.0729838491669273,0.0413668604516559,0.0296723137755824,0.108479847777908,0.0824011198013182,0.0685667309320785,0.167750483373344,0.109477331963966,0.0751983595079195,0.101621844188745
0.0134718031487095,0.000871501754234142,0.105497402408474,0.064669993387833,0.16297830164474,0.161355707978933,0.0185726096947205,0.0286560155358941,0.116149299246865,0.0480116700004212,0.125829168085308,0.0194938424262553,0.116020533095129,0.0327654564954265
0.0125467263167893,0.000733404895668411,0.00648000271789622,0.20918485918337,0.128003750219118,0.151627157298909,0.0782031136430678,0.022207138599775,0.00322560232619865,0.00743980955986837,0.0305821101369133,0.206862267531719,0.109858252238528,0.0463259365446363
0.0122993786734294,0.000811985597339951,0.0964838259138255,0.106626639566414,0.0669415550145608,0.0604208960849871,0.0985034289471532,0.040862564331261,0.106722015651438,0.094102703425702,0.0944599405643388,0.0780991332393326,0.0512630069818743,0.105514290279112
0.0129770225155218,0.000886393919826412,0.110226454718386,0.0169636720833502,0.0403294698950444,0.0273021223426717,0.136404732190377,0.0036976980681924,0.0223418407350362,0.109502387538068,0.174736730624297,0.111222614795881,0.117778163194486,0.12949411381421
0.0119497639855468,0.000783520509714837,0.0780174027359328,0.0706316731675398,0.0597632098714558,0.0437598403286893,0.155705676662525,0.0557703311223459,0.0826058415802295,0.0248813929499868,0.145873476701922,0.0157204112981795,0.112386844233194,0.154883899348001
0.0128500307668896,0.000839840743252647,0.120631373721342,0.135022935229079,0.127366848694039,0.0462369157054342,0.0785346651415285,0.0796878999465028,0.0304319090717226,0.106544843312488,0.047338498633868,0.106825273300096,0.103018372064055,0.0183604651798454
0.01357337995522,0.000866485102757835,0.108803484326257,0.162308470294504,0.159083542470294,0.0188265518457043,0.100473664228288,0.00918588514713999,0.000211181451047487,0.0592957748944181,0.112546013553354,0.0806318368935818,0.157951361657353,0.0306822332380592
0.0121112971688911,0.000775984438876662,0.0698872339602762,0.131189656011849,0.110619499937767,0.027559382968264,0.123013869866745,0.0499418138975285,0.138852796254773,0.00370138860644853,0.131417430700177,0.00712622041576244,0.114973594143674,0.0917171132367348
0.0120517113545592,0.000807870714998216,0.0540703250725891,0.0621729111812289,0.050293279080522,0.0695892203867568,0.0785773276076184,0.119061647252398,0.055360164394998,0.08698095221483,0.101971696585584,0.107867948170157,0.131235146109397,0.0828193819439216
0.0116681021182261,0.000734443120225379,0.138277275745683,0.130996933731682,0.0335809327392104,0.120197764920942,0.0814420287997916,0.0803390433027311,0.0311764783792215,0.104675740019805,0.0871074401867715,0.1509722794897,0.0296464050912224,0.01158767759324
