Date,Open,High,Low,Close,Adj Close,Volume
2000-01-03,148.25,148.25,143.875,145.4375,92.69293212890625,8164300
2000-01-04,143.53125,144.0625,139.640625,139.75,89.06806182861328,8089800
2000-01-05,139.9375,141.53125,137.25,140.0,89.22743225097656,12177900
2000-01-06,139.625,141.5,137.75,137.75,87.79338836669922,6227200
2000-01-07,140.3125,145.75,140.0625,145.75,92.89210510253906,8066500
2000-01-10,146.25,146.90625,145.03125,146.25,93.21075439453125,5741700
2000-01-11,145.8125,146.09375,143.5,144.5,92.09541320800781,7503700
2000-01-12,144.59375,144.59375,142.875,143.0625,91.17926788330078,6907700
2000-01-13,144.46875,145.75,143.28125,145.0,92.41411590576172,5158300
2000-01-14,146.53125,147.46875,145.96875,146.96875,93.66886138916016,7437300
2000-01-18,145.34375,146.625,145.1875,145.8125,92.9319076538086,6488500
2000-01-19,145.3125,147.0,145.0,147.0,93.68875885009766,6157900
2000-01-20,146.96875,146.96875,143.8125,144.75,92.2547607421875,5800100
2000-01-21,145.5,145.5,144.0625,144.4375,92.05555725097656,6244800
2000-01-24,145.65625,145.84375,139.40625,140.34375,89.44647979736328,7896900
2000-01-25,140.515625,141.9375,139.0,141.9375,90.4622573852539,9942500
2000-01-26,141.0,141.546875,140.09375,140.8125,89.74520111083984,5158100
2000-01-27,141.84375,142.21875,138.125,140.25,89.38672637939453,10922700
2000-01-28,139.4375,140.0625,135.53125,135.875,86.5983657836914,11916200
2000-01-31,135.8125,139.671875,135.0,139.5625,88.94853210449219,10768700
2000-02-01,139.75,141.6875,138.53125,140.9375,89.82493591308594,8419900
2000-02-02,141.28125,142.25,140.375,141.0625,89.90458679199219,6205900
2000-02-03,140.875,143.25,140.0,143.1875,91.25890350341797,7997500
2000-02-04,143.1875,144.0,142.125,142.59375,90.88053131103516,4925400
2000-02-07,142.5625,142.78125,141.4375,142.375,90.74109649658203,5845800
2000-02-08,143.96875,144.5625,143.625,144.3125,91.9759292602539,4936400
2000-02-09,144.46875,144.46875,141.265625,141.28125,90.04400634765625,8511500
2000-02-10,141.625,142.5625,140.875,141.5625,90.22322082519531,6690600
2000-02-11,141.84375,141.9375,138.03125,138.6875,88.39090728759766,9849800
2000-02-14,139.78125,139.78125,138.3125,139.5,88.90874481201172,8528800
2000-02-15,139.25,141.21875,137.796875,141.078125,89.91453552246094,11078300
2000-02-16,140.375,140.9375,138.796875,139.0,88.5900650024414,8845400
2000-02-17,140.4375,140.4375,138.21875,138.28125,88.1319580078125,7584200
2000-02-18,138.875,138.875,134.625,135.3125,86.23988342285156,9409200
2000-02-22,135.1875,136.34375,133.53125,134.96875,86.0207748413086,16415400
2000-02-23,135.625,137.46875,134.5,136.5625,87.03653717041016,12119000
2000-02-24,136.6875,137.03125,133.09375,133.8125,85.28382873535156,17375000
2000-02-25,135.1875,136.71875,133.125,133.328125,84.97514343261719,10559900
2000-02-28,133.375,136.6875,132.71875,136.125,86.7577133178711,13397800
2000-02-29,136.0625,137.4375,135.75,137.4375,87.59423828125,8242500
2000-03-01,137.625,139.0,137.21875,138.4375,88.23155975341797,6868000
2000-03-02,138.6875,139.125,137.34375,138.53125,88.29126739501953,7600200
2000-03-03,140.4375,141.71875,139.71875,141.125,89.94442749023438,12770300
2000-03-06,140.8125,141.34375,138.75,139.75,89.06806182861328,11967100
2000-03-07,140.0,140.15625,135.21875,137.046875,87.34528350830078,20062000
2000-03-08,136.46875,137.84375,135.03125,136.875,87.23572540283203,11808500
2000-03-09,137.25,140.875,136.125,140.875,89.7850570678711,5500900
2000-03-10,140.1875,142.0,139.53125,140.125,89.30708312988281,7924600
2000-03-13,136.6875,140.46875,135.6875,138.59375,88.33118438720703,10540500
2000-03-14,139.28125,140.09375,136.15625,136.625,87.07634735107422,8263900
2000-03-15,136.875,140.4375,136.0625,139.8125,89.10794067382812,10300800
2000-03-16,141.625,146.84375,140.875,146.34375,93.27051544189453,25601400
2000-03-17,145.8125,148.0,145.4375,146.9375,93.88695526123047,10272900
2000-03-20,146.875,147.34375,144.78125,146.1875,93.40772247314453,12502300
2000-03-21,145.53125,149.75,144.5,149.1875,95.3245620727539,13612600
2000-03-22,149.5625,150.84375,148.6875,150.09375,95.90365600585938,8260000
2000-03-23,149.15625,153.46875,149.15625,152.65625,97.54100036621094,11654500
2000-03-24,152.875,155.75,151.71875,153.5625,98.12006378173828,11462900
2000-03-27,153.375,153.78125,151.8125,151.9375,97.08172607421875,8798600
2000-03-28,151.25,152.984375,150.59375,151.0625,96.52262115478516,6334400
2000-03-29,151.5625,152.484375,149.65625,151.21875,96.62250518798828,6747500
2000-03-30,150.15625,151.921875,147.125,148.6875,95.00518035888672,9491900
